Shoulder_q1,Elbow_q2
26.063676048656774,-67.28957263732997
25.576796525171194,-67.2033168118014
25.08577323821644,-67.1061017882401
24.590648045979947,-66.99790375252667
24.091460859104917,-66.87869593371174
23.588249563823727,-66.74844850977513
23.08104994123917,-66.6071285023153
22.569895582585776,-66.45469965967763
22.56989546624605,-66.45469944392674
22.874185770311602,-67.24778512408955
23.174218925824984,-68.03271846415606
23.470114101661885,-68.80978242106903
23.761983407744058,-69.57924448355278
23.76198337331547,-69.57924439495089
24.274733208709605,-69.72707515177626
24.783779847604226,-69.8642569058762
25.289085358788782,-69.99081873979557
25.790609783682097,-70.10678696309444
26.288311312620646,-70.21218538267662
26.78214635772706,-70.30703538782016
27.272069623074067,-70.39135602651709
27.75803417221998,-70.46516407341977
28.239991493171505,-70.5284740896553
28.717891560810617,-70.58129847473325
29.191682896804185,-70.62364751074037
29.661312626998605,-70.65552939898498
30.126726536285144,-70.67695028922412
30.587869120907516,-70.68791430157943
31.044683638167378,-70.68842354121969
31.497112153471388,-70.67847810586298
31.945095584648662,-70.65807608612505
32.38857374345512,-70.62721355871487
32.38857366342572,-70.62721339427476
33.012220302423174,-70.5651965071736
33.626425151191796,-70.4819285299196
34.231003985200815,-70.37737714436624
34.231003665647684,-70.3773764569369
35.56519579233437,-71.20577314014446
35.565192566378876,-71.20576820422596
36.888316213296804,-71.97630691421848
36.88831308362779,-71.97630215294777
37.33704898036868,-72.9735373599198
37.78037688118367,-73.95923466512599
37.78037680224571,-73.9592344888078
38.13248724190943,-74.74247614295372
38.48134538087712,-75.51881002500161
38.82704634126807,-76.28845218183419
38.82704631548782,-76.28845212380438
38.57947759274938,-77.09596634767213
38.31579030522585,-77.88146988740861
38.315790134590515,-77.88146900328853
38.03811084417973,-78.64495907217282
37.74479031669829,-79.38721212784714
37.744790171532784,-79.38721131364588
37.07163047024594,-79.47762976939195
36.3888293316145,-79.54634479657986
35.696616565595896,-79.59337158902854
35.696616257876904,-79.59337096842391
35.22035170153244,-79.61297537111739
34.73990543362979,-79.6225449739357
34.25534747823515,-79.62208083091681
33.7667470255725,-79.6115828973817
33.27417243878937,-79.59105016184277
32.77769119297794,-79.56048064068541
32.277369812762714,-79.51987136775506
31.77327380856631,-79.46921837883032
31.265467611657765,-79.4085166909511
30.754014508078562,-79.33776027656052
30.23897657153191,-79.25694203240859
29.72041459531159,-79.16605374315392
29.198388023334715,-79.06508603958721
28.67295488033288,-78.95402835138765
28.14417170124214,-78.83286885430874
27.612093459821157,-78.70159441167581
27.076773496511922,-78.5601905100598
27.076773405255853,-78.56019036662538
27.3242221897032,-79.25156869906645
27.568682265450413,-79.9379648567485
27.81020180599597,-80.61950986325624
28.048826407221096,-81.29632945318802
28.04882639917503,-81.29632942203969
28.576396023908487,-81.43253465266925
29.10103861585513,-81.5592964448741
29.622701098358483,-81.67662490543142
30.14132889068166,-81.78452906628654
30.65686605030831,-81.8830170501196
31.16925533625155,-81.97209611745811
31.678438272125454,-82.05177270944954
32.184355208937305,-82.12205248636523
32.68694538754877,-82.18294036189558
33.18614700074479,-82.23444053329
33.68189725484046,-82.27655650738679
34.17413243074818,-82.30929112257068
34.66278794441914,-82.33264656669004
35.147798406566615,-82.34662439095871
35.62909768157199,-82.35122551986154
36.106618945467595,-82.34645025707793
36.58029474288603,-82.33229828743075
37.05005704285938,-82.30876867486342
37.51583729334786,-82.27585985644306
37.97756647437306,-82.2335696323803
38.43517514962716,-82.18189515205337
38.888593516425935,-82.12083289601604
39.337751453870915,-82.05037865396478
39.7825785690833,-81.97052749863289
40.22300424136938,-81.88127375557373
40.65895766417637,-81.78261096878796
41.09036788469435,-81.67453186214111
41.517163840959796,-81.55702829651057
41.93927439631377,-81.43009122259222
42.35662837106693,-81.29371062928593
42.76915457122179,-81.1478754875698
42.76915452547264,-81.14787537044721
42.45720418341421,-80.47077407611417
42.14306563771358,-79.7889232184879
41.82668251775677,-79.10219633769263
41.507996052472464,-78.41046164527748
41.50799603603792,-78.41046160958196
41.02256854801058,-78.58646178554983
40.53013090082858,-78.74860476343018
40.03080369841714,-78.89691568138683
39.524707053370975,-79.03141675432812
39.524706945548544,-79.0314164972884
39.88838061796197,-78.37607179837488
40.236700768932806,-77.69879563200324
40.23670056822693,-77.69879473232268
40.16760892112327,-76.14113693298319
40.16760816502899,-76.1411331414042
40.11991952776995,-75.34424252646747
40.06408928947995,-74.53657812395062
40.06408923304165,-74.53657786773769
39.63740635628833,-73.61467665233747
39.206170265305666,-72.68276501451089
39.20617019087972,-72.68276485370141
38.84738475277237,-71.90728370866285
38.4852833882169,-71.12450500113292
38.11975503786208,-70.33418094400345
37.75068249342784,-69.53605003041035
37.75068244620703,-69.53604992813555
37.091148223852116,-69.16361774983521
36.427519902293604,-68.77634667601177
35.75978792948552,-68.37410313224066
35.759787680010774,-68.37410271950544
35.08711670493817,-67.95492635711601
34.410301130990064,-67.52045442601138
33.72930944460117,-67.07051906457434
33.7293091713958,-67.07051860811386
33.22516710705884,-67.19361889750395
32.71325559022927,-67.29999397099387
32.19370002797128,-67.38968370657165
31.66662284643032,-67.46272101250389
31.13214365247298,-67.51913247317164
31.132143439172975,-67.5191320172363
31.132143439172975,-67.5191320172363
